Title,Ratings,Raters,Directors,Writers,Actors,Country,Language,Date,Budget,Openning Weekend,Gross USA,cumulative worldwide,Studios,Durations,Romance,Horror,Music,Fantasy,Mystery,Sci-Fi,Biography,Family,Drama,Sport,History,Thriller,Animation,Adventure,Crime,Musical,Western,War,Action,Comedy,Year,Month
Wendy,5.8,1811.0,Benh Zeitlin,Benh Zeitlin,"['Devin France', 'Yashua Mack', 'Gage Naquin']",USA,English,2020-04-17,6000000.0,26214.0,143518.0,144564.0,"['Fox Searchlight Pictures', 'TSG Entertainment', 'Department of Motion Pictures']",111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,4.0
A Ghost Story,6.9,60164.0,David Lowery,David Lowery,"['Casey Affleck', 'Rooney Mara', 'McColm Cephas Jr.']",USA,English,2017-07-27,100000.0,104030.0,1596371.0,1951683.0,"['Sailor Bear', 'Zero Trans Fat Productions', 'Ideaman Studios']",92.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,7.0
The Muppets,7.1,87015.0,James Bobin,Jason Segel,"['Amy Adams', 'Jason Segel', 'Chris Cooper']",USA,English,2012-01-12,45000000.0,29239026.0,88631237.0,165184237.0,"['Walt Disney Pictures', 'Mandeville Films', 'The Muppets Studio']",120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012.0,1.0
S.W.A.T.,6.0,137181.0,Clark Johnson,Robert Hamner,"['Samuel L. Jackson', 'Colin Farrell', 'Michelle Rodriguez']",USA,English,2003-11-27,80000000.0,37062535.0,116934650.0,207725639.0,"['Columbia Pictures', 'Original Film', 'Camelot Pictures']",117.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2003.0,11.0
Dinner for Schmucks,5.9,100374.0,Jay Roach,David Guion,"['Steve Carell', 'Paul Rudd', 'Stephanie Szostak']",USA,English,2010-08-05,69000000.0,23527839.0,73026337.0,86855739.0,"['Paramount Pictures', 'Dreamworks Pictures', 'Spyglass Entertainment']",114.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2010.0,8.0
Finding Neverland,7.7,197899.0,Marc Forster,Allan Knee,"['Johnny Depp', 'Kate Winslet', 'Julie Christie']",USA,English,2005-01-01,25000000.0,220524.0,51680613.0,116650613.0,"['Miramax', 'FilmColony', 'Keylight Productions']",106.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2005.0,1.0
Lord of War,7.6,292746.0,Andrew Niccol,Andrew Niccol,"['Nicolas Cage', 'Ethan Hawke', 'Jared Leto']",USA,English,2006-02-02,50000000.0,9390144.0,24149632.0,72617068.0,"['Entertainment Manufacturing Company', 'VIP 3 Medienfonds', 'Ascendant Pictures']",122.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2006.0,2.0
Books of Blood,5.6,3937.0,Brannon Braga,Adam Simon,"['Britt Robertson', 'Freda Foh Shen', 'Nicholas Campbell']",USA,English,2020-10-07,40000000.0,14635269.5,53577751.0,99666355.0,['Fuzzy Door Productions'],107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020.0,10.0
Marshall,7.2,20256.0,Reginald Hudlin,Michael Koskoff,"['Chadwick Boseman', 'Josh Gad', 'Kate Hudson']",USA,English,2020-06-07,12000000.0,3000805.0,10051659.0,10116816.0,"['Chestnut Ridge Productions', 'China Wit Media', 'Starlight Culture Entertainment']",118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020.0,6.0
The Lone Ranger,6.4,220280.0,Gore Verbinski,Justin Haythe,"['Johnny Depp', 'Armie Hammer', 'William Fichtner']",USA,English,2013-07-04,215000000.0,29210849.0,89302115.0,260502115.0,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Blind Wink Productions']",150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,7.0
The Ugly Truth,6.4,203417.0,Robert Luketic,Nicole Eastman,"['Katherine Heigl', 'Gerard Butler', 'Bree Turner']",USA,English,2009-08-06,38000000.0,27605576.0,88915214.0,321682600.0,"['Columbia Pictures', 'Lakeshore Entertainment', 'Relativity Media']",96.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,8.0
My Week with Marilyn,6.9,83108.0,Simon Curtis,Adrian Hodges,"['Michelle Williams', 'Eddie Redmayne', 'Kenneth Branagh']",UK,English,2012-02-16,40000000.0,1750507.0,14600347.0,35057696.0,"['The Weinstein Company', 'BBC Films', 'Lipsync Productions']",99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012.0,2.0
The Grey,6.8,239528.0,Joe Carnahan,Joe Carnahan,"['Liam Neeson', 'Dermot Mulroney', 'Frank Grillo']",USA,English,2012-02-16,25000000.0,19665101.0,51580236.0,79781695.0,"['Open Road Films (II)', 'Inferno Distribution', 'LD Entertainment']",117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,2.0
Before Midnight,7.9,139815.0,Richard Linklater,Richard Linklater,"['Ethan Hawke', 'Julie Delpy', 'Seamus Davey-Fitzpatrick']",USA,English,2013-07-18,3000000.0,246914.0,8114627.0,20994648.0,"['Faliro House Productions', 'Venture Forth', 'Castle Rock Entertainment']",109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013.0,7.0
Scream 4,6.1,127495.0,Wes Craven,Kevin Williamson,"['Neve Campbell', 'Courteney Cox', 'David Arquette']",USA,English,2011-04-14,40000000.0,18692090.0,38180928.0,97231420.0,"['Dimension Films', 'Corvus Corax Productions', 'Outerbanks Entertainment']",111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2011.0,4.0
That Awkward Moment,6.1,97416.0,Tom Gormican,Tom Gormican,"['Zac Efron', 'Michael B. Jordan', 'Miles Teller']",USA,English,2014-02-13,8000000.0,8742109.0,26068955.0,45640143.0,"['Treehouse Pictures', 'Aversano Films', 'What If It Barks Films']",94.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2014.0,2.0
Lilo & Stitch,7.2,166991.0,"Dean DeBlois, Chris Sanders",Chris Sanders,"['Daveigh Chase', 'Chris Sanders', 'Tia Carrere']",USA,English,2002-09-19,80000000.0,35260212.0,145794338.0,273144151.0,"['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Walt Disney Feature Animation Florida']",85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,9.0
Bronson,7.1,119570.0,Nicolas Winding Refn,Brock Norman Brock,"['Tom Hardy', 'Kelly Adams', 'Luing Andrews']",UK,English,2009-03-13,230000.0,10940.0,104979.0,2260712.0,"['Vertigo Films', 'Aramid Entertainment Fund', 'Str8jacket Creations']",92.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,3.0
Eragon,5.1,121517.0,Stefen Fangmeier,Peter Buchman,"['Ed Speleers', 'Sienna Guillory', 'Jeremy Irons']",USA,English,2006-12-14,100000000.0,23239907.0,75030163.0,250425512.0,"['Fox 2000 Pictures', 'Davis Entertainment', 'Dune Entertainment']",104.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2006.0,12.0
Nerve,6.5,114948.0,"Henry Joost, Ariel Schulman",Jessica Sharzer,"['Emma Roberts', 'Dave Franco', 'Emily Meade']",USA,English,2016-09-01,19000000.0,9445456.0,38583626.0,85251425.0,"['Allison Shearmur Productions', 'Keep Your Head', 'Lionsgate']",96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016.0,9.0
The Missing,6.5,33040.0,Ron Howard,Thomas Eidson,"['Tommy Lee Jones', 'Cate Blanchett', 'Evan Rachel Wood']",USA,English,2004-03-04,60000000.0,10833633.0,27011180.0,38364277.0,"['Revolution Studios', 'Imagine Entertainment', 'Daniel Ostroff Productions']",137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2004.0,3.0
The Swing of Things,2.9,957.0,Matt Shapira,Christopher Hewitson,"['Chord Overstreet', 'Olivia Culpo', 'Luke Wilson']",USA,English,2020-07-02,40000000.0,14635269.5,53577751.0,99666355.0,"['Redwire Pictures', 'Reflecting Pool Productions', 'Sprockefeller Pictures']",93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020.0,7.0
Jane Eyre,7.3,81064.0,Cary Joji Fukunaga,Charlotte Brontë,"['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell']",UK,English,2011-04-22,40000000.0,182885.0,11242660.0,34710627.0,"['Focus Features', 'BBC Films', 'Ruby Films']",120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,4.0
What Women Want,6.4,190582.0,Nancy Meyers,Josh Goldsmith,"['Mel Gibson', 'Helen Hunt', 'Marisa Tomei']",USA,English,2001-01-08,70000000.0,33614543.0,182811707.0,374111707.0,"['Paramount Pictures', 'Icon Entertainment International', 'Wind Dancer Productions']",127.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,1.0
The Break-Up,5.8,124867.0,Peyton Reed,Jeremy Garelick,"['Jennifer Aniston', 'Vince Vaughn', 'Jon Favreau']",USA,English,2006-06-08,52000000.0,39172785.0,118703275.0,205668210.0,"['Universal Pictures', 'Mosaic', 'Wild West Picture Show Productions']",106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,6.0
The Way Back,7.3,109564.0,Peter Weir,Slavomir Rawicz,"['Jim Sturgess', 'Ed Harris', 'Colin Farrell']",USA,English,2011-02-24,30000000.0,1218868.0,2701859.0,24172201.0,"['Exclusive Films', 'National Geographic Films', 'Imagenation Abu Dhabi FZ']",133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011.0,2.0
The Other Woman,6.0,130321.0,Nick Cassavetes,Melissa K. Stack,"['Cameron Diaz', 'Leslie Mann', 'Kate Upton']",USA,English,2014-04-24,40000000.0,24763752.0,83911193.0,196710396.0,"['Twentieth Century Fox', 'LBI Productions']",109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,4.0
Grindhouse,7.5,177456.0,Ouentin Tarantino,Robert Rodriguez,"['Kurt Russell', 'Rose McGowan', 'Danny Trejo']",USA,English,2007-04-06,67000000.0,11596613.0,25037897.0,25422088.0,"['Dimension Films', 'Big Talk Productions', 'Dartmouth International']",191.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2007.0,4.0
Hellboy 2: The Golden Army,7.0,254562.0,Guillermo del Toro,Guillermo del Toro,"['Ron Perlman', 'Selma Blair', 'Doug Jones']",USA,German,2008-08-28,85000000.0,34539115.0,75986503.0,168319243.0,"['Universal Pictures', 'Dark Horse Entertainment', 'Internationale Filmproduktion Eagle']",120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2008.0,8.0
Texas Chainsaw 3D,4.8,45481.0,John Luessenhop,Adam Marcus,"['Alexandra Daddario', 'Tania Raymonde', 'Scott Eastwood']",USA,English,2013-01-04,20000000.0,21744470.0,34341945.0,47340586.0,"['Lionsgate', 'Millennium Films', 'Mainline Pictures']",92.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2013.0,1.0
Winter's Bone,7.1,135252.0,Debra Granik,Debra Granik,"['Jennifer Lawrence', 'John Hawkes', 'Garret Dillahunt']",USA,English,2010-07-16,2000000.0,84797.0,6531503.0,13796834.0,"['Anonymous Content', ""Winter's Bone Productions""]",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,7.0
Exodus: Gods and Kings,6.0,158906.0,Ridley Scott,Adam Cooper,"['Christian Bale', 'Joel Edgerton', 'Ben Kingsley']",UK,English,2014-12-04,140000000.0,24115934.0,65014513.0,268175631.0,"['Chernin Entertainment', 'Scott Free Productions', 'Babieka']",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,12.0
Resistance,6.3,3785.0,Jonathan Jakubowicz,Jonathan Jakubowicz,"['Jesse Eisenberg', 'Clémence Poésy', 'Matthias Schweighöfer']",UK,English,2020-03-27,40000000.0,14635269.5,7464.0,288064.0,"['Pantaleon Films', 'Vertical Media', 'Bliss Media']",120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020.0,3.0
Swordfish,6.5,175595.0,Dominic Sena,Skip Woods,"['John Travolta', 'Hugh Jackman', 'Halle Berry']",USA,English,2001-06-28,102000000.0,18145632.0,69772969.0,147080413.0,"['Hollywood Licensing Group', 'Jonathan Krane Group', 'NPV Entertainment']",99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2001.0,6.0
Alpha Dog,6.9,98925.0,Nick Cassavetes,Nick Cassavetes,"['Emile Hirsch', 'Justin Timberlake', 'Anton Yelchin']",Germany,English,2007-01-12,40000000.0,6412775.0,15309602.0,32351125.0,"['Sidney Kimmel Entertainment', 'A-Mark Entertainment', 'Alpha Dog LLC']",122.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,1.0
Gosford Park,7.2,79990.0,Robert Altman,Julian Fellowes,"['Maggie Smith', 'Ryan Phillippe', 'Michael Gambon']",USA,English,2002-03-14,19800000.0,241219.0,41308615.0,87754044.0,"['USA Films', 'Capitol Films', 'Film Council']",131.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2002.0,3.0
House of Wax,5.3,115162.0,Jaume Collet-Serra,Charles Belden,"['Chad Michael Murray', 'Paris Hilton', 'Elisha Cuthbert']",Australia,English,2005-07-14,40000000.0,12077236.0,32064800.0,68766121.0,"['Warner Bros.', 'Village Roadshow Pictures', 'Dark Castle Entertainment']",113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2005.0,7.0
Rifkin's Festival,6.1,559.0,Woody Allen,Woody Allen,"['Wallace Shawn', 'Gina Gershon', 'Louis Garrel']",Spain,English,2020-10-02,40000000.0,14635269.5,53577751.0,114223.0,"['Mediapro', 'Gravier Productions', 'Wildside']",92.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020.0,10.0
Faster,6.4,100235.0,George Tillman Jr.,Tony Gayton,"['Dwayne Johnson', 'Billy Bob Thornton', 'Maggie Grace']",USA,English,2011-01-27,24000000.0,8523153.0,23240020.0,35626958.0,"['CBS Films', 'TriStar Pictures', 'Castle Rock Entertainment']",98.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2011.0,1.0
The Counselor,5.3,96128.0,Ridley Scott,Cormac McCarthy,"['Michael Fassbender', 'Penélope Cruz', 'Cameron Diaz']",UK,English,2013-11-14,25000000.0,7842930.0,16973715.0,71009334.0,"['Fox 2000 Pictures', 'Scott Free Productions', 'Nick Wechsler Productions']",117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2013.0,11.0
"Se, jie",7.5,37154.0,Ang Lee,Eileen Chang,"['Tony Chiu-Wai Leung', 'Tang Wei', 'Joan Chen']",Taiwan,Mandarin,2008-01-17,15000000.0,63918.0,4604982.0,67091915.0,"['Haishang Films', 'Focus Features', 'River Road Entertainment']",157.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,1.0
Destroyer,6.2,24625.0,Karyn Kusama,Phil Hay,"['Nicole Kidman', 'Toby Kebbell', 'Tatiana Maslany']",USA,English,2019-03-21,9000000.0,55347.0,1533324.0,5580940.0,"['Annapurna Pictures', '30WEST', 'Automatik Entertainment']",121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2019.0,3.0
Pompeii,5.5,106024.0,Paul W.S. Anderson,Janet Scott Batchler,"['Kit Harington', 'Emily Browning', 'Kiefer Sutherland']",Canada,English,2014-03-20,100000000.0,10340823.0,23219748.0,117831631.0,"['TriStar Pictures', 'FilmDistrict', 'Constantin Film']",105.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014.0,3.0
Secondhand Lions,7.5,52152.0,Tim McCanlies,Tim McCanlies,"['Haley Joel Osment', 'Michael Caine', 'Robert Duvall']",USA,English,2004-02-26,30000000.0,12900000.0,42070939.0,48260279.0,"['New Line Cinema', 'David Kirschner Productions', 'Digital Domain']",111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2004.0,2.0
Get Smart,6.5,203050.0,Peter Segal,Tom J. Astle,"['Steve Carell', 'Anne Hathaway', 'Alan Arkin']",USA,English,2008-06-26,80000000.0,38683480.0,130319208.0,230685453.0,"['Warner Bros.', 'Village Roadshow Pictures', 'Mosaic']",110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,6.0
Home Again,5.8,28007.0,Hallie Meyers-Shyer,Hallie Meyers-Shyer,"['Reese Witherspoon', 'Michael Sheen', 'Candice Bergen']",USA,English,2017-10-19,12000000.0,8567881.0,27020284.0,37270721.0,['Black Bicycle Entertainment'],97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,10.0
Night at the Museum 2,6.0,176043.0,Shawn Levy,Robert Ben Garant,"['Ben Stiller', 'Owen Wilson', 'Amy Adams']",USA,English,2009-05-21,150000000.0,54173286.0,177243721.0,413106170.0,"['Twentieth Century Fox', '21 Laps Entertainment', '1492 Pictures']",105.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,5.0
Tully,7.0,52219.0,Jason Reitman,Diablo Cody,"['Charlize Theron', 'Mackenzie Davis', 'Ron Livingston']",USA,English,2018-05-10,13000000.0,3282610.0,9369755.0,15636462.0,"['BRON Studios', 'Right of Way Films', 'Denver and Delilah Productions']",95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018.0,5.0
Mirror Mirror,5.6,83782.0,Tarsem Singh (as Tarsem Singh Dhandwar),Marc Klein,"['Lily Collins', 'Julia Roberts', 'Armie Hammer']",USA,English,2012-03-29,85000000.0,18132085.0,64935167.0,183018522.0,"['Relativity Media', 'Yucaipa Films', 'Goldmann Pictures']",106.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,3.0
Role Models,6.8,219309.0,David Wain,Timothy Dowling,"['Paul Rudd', 'Seann William Scott', 'Elizabeth Banks']",Germany,English,2009-01-15,28000000.0,19167085.0,67294270.0,92649419.0,"['Universal Pictures', 'Relativity Media', 'Stuber/Parent']",99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,1.0
Anon,6.1,37030.0,Andrew Niccol,Andrew Niccol,"['Clive Owen', 'Afiya Bennett', 'Morgan Allen']",UK,English,2018-05-04,20000000.0,14635269.5,53577751.0,1197741.0,"['K5 Film', 'K5 Media Group']",100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018.0,5.0
Resident Evil: Apocalypse,6.2,185294.0,Alexander Witt,Paul W.S. Anderson,"['Milla Jovovich', 'Sienna Guillory', 'Eric Mabius']",Germany,English,2004-10-21,45000000.0,23036273.0,51201453.0,129342769.0,"['Screen Gems', 'Davis-Films', 'Davis Films / Impact Pictures']",94.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2004.0,10.0
Demolition,7.0,88529.0,Jean-Marc Vallée,Bryan Sipe,"['Jake Gyllenhaal', 'Naomi Watts', 'Chris Cooper']",USA,English,2016-07-14,10000000.0,1100042.0,1978592.0,4366460.0,"['Black Label Media', 'Mr. Mudd', 'Right of Way Films']",101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,7.0
Disaster Movie,1.9,86839.0,"Jason Friedberg, Aaron Seltzer",Jason Friedberg,"['Carmen Electra', 'Vanessa Lachey', 'Nicole Parker']",USA,English,2008-10-02,20000000.0,5836973.0,14190901.0,34816824.0,"['Lionsgate', 'Grosvenor Park Media', '3 in the Box']",87.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,10.0
Only God Forgives,5.7,106605.0,Nicolas Winding Refn,Nicolas Winding Refn,"['Ryan Gosling', 'Kristin Scott Thomas', 'Vithaya Pansringarm']",Denmark,English,2013-07-18,4800000.0,313958.0,779188.0,10639616.0,"['Space Rocket Nation', 'Gaumont', 'Wild Bunch']",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013.0,7.0
Hollow Man,5.8,123150.0,Paul Verhoeven,Gary Scott Thompson,"['Kevin Bacon', 'Elisabeth Shue', 'Josh Brolin']",USA,English,2000-08-24,95000000.0,26414386.0,73209340.0,190213455.0,"['Columbia Pictures', 'Global Entertainment Productions GmbH & Company Medien KG']",112.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2000.0,8.0
The Art of Racing in the Rain,7.6,24077.0,Simon Curtis,Mark Bomback,"['Kevin Costner', 'Milo Ventimiglia', 'Jackie Minns']",USA,English,2019-09-26,18000000.0,8137584.0,26395642.0,248485899.0,"['Fox 2000 Pictures', 'LifeMinute TV', 'Original Film']",109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2019.0,9.0
Set It Up,6.5,41898.0,Claire Scanlon,Katie Silberman,"['Zoey Deutch', 'Glen Powell', 'Lucy Liu']",USA,English,2018-06-15,40000000.0,14635269.5,53577751.0,99666355.0,['Treehouse Pictures'],105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018.0,6.0
"Life, Itself",6.8,17106.0,Dan Fogelman,Dan Fogelman,"['Oscar Isaac', 'Olivia Wilde', 'Annette Bening']",USA,English,2019-02-14,10000000.0,2123463.0,4102648.0,7997774.0,"['FilmNation Entertainment', 'Nostromo Pictures', 'Temple Hill Entertainment']",117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,2.0
First Reformed,7.1,47117.0,Paul Schrader,Paul Schrader,"['Ethan Hawke', 'Amanda Seyfried', 'Cedric the Entertainer']",USA,English,2018-05-18,40000000.0,97562.0,3448256.0,3862498.0,"['Killer Films', 'Omeira Studio Partners', 'Fibonacci Films']",113.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2018.0,5.0
